start_time,stop_id
6:13,4040
6:30,1
7:00,1
7:30,1
8:00,1
8:30,1
9:00,1
10:00,1
11:00,1
12:00,1
13:00,1
14:00,1
15:00,1
15:30,1
16:00,1
16:30,1
17:00,1
17:30,1
