start_time,stop_id
5:58,4261
6:28,4261
6:40,1
7:10,1
7:40,1
8:10,1
8:40,1
9:30,1
10:30,1
11:30,1
12:30,1
13:30,1
14:30,1
15:10,1
15:40,1
16:10,1
16:40,1
17:10,1
17:40,1
