start_time,stop_id
6:15:00,1
6:45:00,1
7:15:00,1
7:45:00,1
8:15:00,1
8:45:00,1
9:45:00,1
10:45:00,1
11:45:00,1
12:45:00,1
13:45:00,1
14:45:00,1
15:15:00,1
15:45:00,1
16:15:00,1
16:45:00,1
17:15:00,1
17:45:00,1
18:15:00,1
