start_time,stop_id
6:11,7036
6:30,1
7:00,1
7:30,1
8:00,1
8:30,1
9:30,1
10:30,1
11:30,1
12:30,1
13:30,1
14:30,1
15:00,1
15:30,1
16:00,1
16:30,1
17:00,1
17:30,1
18:00,1
18:30,1
