start_time,stop_id
6:11,7226
6:30,2
7:00,2
7:30,2
8:00,2
8:30,2
9:30,2
10:30,2
11:30,2
12:30,2
13:30,2
14:30,2
15:00,2
15:30,2
16:00,2
16:30,2
17:00,2
17:30,2
18:00,2
